key_size,outsize,internal_threads,external_threads,enc_mode,implementation,one_way_mix_type,fanout,time
8388608,8388608,1,1,none,openssl-aes-128,none,2,50.44
8388608,8388608,1,1,none,openssl-aes-128,none,2,44.28
8388608,8388608,1,1,none,openssl-aes-128,none,2,41.84
8388608,8388608,1,1,none,openssl-aes-128,none,2,41.44
8388608,8388608,1,1,none,openssl-aes-128,none,2,42.09
8388608,8388608,2,1,none,openssl-aes-128,none,2,27.90
8388608,8388608,2,1,none,openssl-aes-128,none,2,26.01
8388608,8388608,2,1,none,openssl-aes-128,none,2,24.33
8388608,8388608,2,1,none,openssl-aes-128,none,2,26.48
8388608,8388608,2,1,none,openssl-aes-128,none,2,26.48
8388608,8388608,4,1,none,openssl-aes-128,none,2,15.82
8388608,8388608,4,1,none,openssl-aes-128,none,2,15.75
8388608,8388608,4,1,none,openssl-aes-128,none,2,15.83
8388608,8388608,4,1,none,openssl-aes-128,none,2,15.79
8388608,8388608,4,1,none,openssl-aes-128,none,2,16.38
8388608,8388608,8,1,none,openssl-aes-128,none,2,10.45
8388608,8388608,8,1,none,openssl-aes-128,none,2,9.88
8388608,8388608,8,1,none,openssl-aes-128,none,2,10.12
8388608,8388608,8,1,none,openssl-aes-128,none,2,10.37
8388608,8388608,8,1,none,openssl-aes-128,none,2,9.63
16777216,16777216,1,1,none,openssl-aes-128,none,2,103.81
16777216,16777216,1,1,none,openssl-aes-128,none,2,95.17
16777216,16777216,1,1,none,openssl-aes-128,none,2,89.52
16777216,16777216,1,1,none,openssl-aes-128,none,2,78.51
16777216,16777216,1,1,none,openssl-aes-128,none,2,68.82
16777216,16777216,2,1,none,openssl-aes-128,none,2,46.98
16777216,16777216,2,1,none,openssl-aes-128,none,2,45.04
16777216,16777216,2,1,none,openssl-aes-128,none,2,43.45
16777216,16777216,2,1,none,openssl-aes-128,none,2,45.04
16777216,16777216,2,1,none,openssl-aes-128,none,2,43.62
16777216,16777216,4,1,none,openssl-aes-128,none,2,34.61
16777216,16777216,4,1,none,openssl-aes-128,none,2,26.29
16777216,16777216,4,1,none,openssl-aes-128,none,2,26.57
16777216,16777216,4,1,none,openssl-aes-128,none,2,27.08
16777216,16777216,4,1,none,openssl-aes-128,none,2,27.14
16777216,16777216,8,1,none,openssl-aes-128,none,2,25.51
16777216,16777216,8,1,none,openssl-aes-128,none,2,18.25
16777216,16777216,8,1,none,openssl-aes-128,none,2,17.94
16777216,16777216,8,1,none,openssl-aes-128,none,2,17.68
16777216,16777216,8,1,none,openssl-aes-128,none,2,17.87
33554432,33554432,1,1,none,openssl-aes-128,none,2,180.77
33554432,33554432,1,1,none,openssl-aes-128,none,2,160.85
33554432,33554432,1,1,none,openssl-aes-128,none,2,159.84
33554432,33554432,1,1,none,openssl-aes-128,none,2,159.21
33554432,33554432,1,1,none,openssl-aes-128,none,2,161.18
33554432,33554432,2,1,none,openssl-aes-128,none,2,102.50
33554432,33554432,2,1,none,openssl-aes-128,none,2,100.80
33554432,33554432,2,1,none,openssl-aes-128,none,2,102.64
33554432,33554432,2,1,none,openssl-aes-128,none,2,104.09
33554432,33554432,2,1,none,openssl-aes-128,none,2,102.23
33554432,33554432,4,1,none,openssl-aes-128,none,2,60.78
33554432,33554432,4,1,none,openssl-aes-128,none,2,65.44
33554432,33554432,4,1,none,openssl-aes-128,none,2,65.64
33554432,33554432,4,1,none,openssl-aes-128,none,2,66.61
33554432,33554432,4,1,none,openssl-aes-128,none,2,64.49
33554432,33554432,8,1,none,openssl-aes-128,none,2,40.55
33554432,33554432,8,1,none,openssl-aes-128,none,2,46.89
33554432,33554432,8,1,none,openssl-aes-128,none,2,46.43
33554432,33554432,8,1,none,openssl-aes-128,none,2,46.96
33554432,33554432,8,1,none,openssl-aes-128,none,2,45.97
67108864,67108864,1,1,none,openssl-aes-128,none,2,380.00
67108864,67108864,1,1,none,openssl-aes-128,none,2,337.60
67108864,67108864,1,1,none,openssl-aes-128,none,2,340.97
67108864,67108864,1,1,none,openssl-aes-128,none,2,337.57
67108864,67108864,1,1,none,openssl-aes-128,none,2,337.43
67108864,67108864,2,1,none,openssl-aes-128,none,2,208.83
67108864,67108864,2,1,none,openssl-aes-128,none,2,196.12
67108864,67108864,2,1,none,openssl-aes-128,none,2,200.23
67108864,67108864,2,1,none,openssl-aes-128,none,2,200.65
67108864,67108864,2,1,none,openssl-aes-128,none,2,202.06
67108864,67108864,4,1,none,openssl-aes-128,none,2,141.22
67108864,67108864,4,1,none,openssl-aes-128,none,2,125.09
67108864,67108864,4,1,none,openssl-aes-128,none,2,126.83
67108864,67108864,4,1,none,openssl-aes-128,none,2,133.20
67108864,67108864,4,1,none,openssl-aes-128,none,2,131.14
67108864,67108864,8,1,none,openssl-aes-128,none,2,89.01
67108864,67108864,8,1,none,openssl-aes-128,none,2,92.94
67108864,67108864,8,1,none,openssl-aes-128,none,2,93.11
67108864,67108864,8,1,none,openssl-aes-128,none,2,95.57
67108864,67108864,8,1,none,openssl-aes-128,none,2,94.12
134217728,134217728,1,1,none,openssl-aes-128,none,2,776.03
134217728,134217728,1,1,none,openssl-aes-128,none,2,700.15
134217728,134217728,1,1,none,openssl-aes-128,none,2,699.57
134217728,134217728,1,1,none,openssl-aes-128,none,2,702.87
134217728,134217728,1,1,none,openssl-aes-128,none,2,700.86
134217728,134217728,2,1,none,openssl-aes-128,none,2,417.91
134217728,134217728,2,1,none,openssl-aes-128,none,2,396.65
134217728,134217728,2,1,none,openssl-aes-128,none,2,394.76
134217728,134217728,2,1,none,openssl-aes-128,none,2,397.11
134217728,134217728,2,1,none,openssl-aes-128,none,2,400.21
134217728,134217728,4,1,none,openssl-aes-128,none,2,266.09
134217728,134217728,4,1,none,openssl-aes-128,none,2,250.72
134217728,134217728,4,1,none,openssl-aes-128,none,2,257.38
134217728,134217728,4,1,none,openssl-aes-128,none,2,258.51
134217728,134217728,4,1,none,openssl-aes-128,none,2,263.15
134217728,134217728,8,1,none,openssl-aes-128,none,2,180.40
134217728,134217728,8,1,none,openssl-aes-128,none,2,170.28
134217728,134217728,8,1,none,openssl-aes-128,none,2,170.93
134217728,134217728,8,1,none,openssl-aes-128,none,2,170.36
134217728,134217728,8,1,none,openssl-aes-128,none,2,172.29
268435456,268435456,1,1,none,openssl-aes-128,none,2,1612.42
268435456,268435456,1,1,none,openssl-aes-128,none,2,1452.54
268435456,268435456,1,1,none,openssl-aes-128,none,2,1455.07
268435456,268435456,1,1,none,openssl-aes-128,none,2,1453.65
268435456,268435456,1,1,none,openssl-aes-128,none,2,1454.02
268435456,268435456,2,1,none,openssl-aes-128,none,2,893.35
268435456,268435456,2,1,none,openssl-aes-128,none,2,838.21
268435456,268435456,2,1,none,openssl-aes-128,none,2,830.76
268435456,268435456,2,1,none,openssl-aes-128,none,2,830.59
268435456,268435456,2,1,none,openssl-aes-128,none,2,824.81
268435456,268435456,4,1,none,openssl-aes-128,none,2,516.00
268435456,268435456,4,1,none,openssl-aes-128,none,2,500.65
268435456,268435456,4,1,none,openssl-aes-128,none,2,495.02
268435456,268435456,4,1,none,openssl-aes-128,none,2,483.20
268435456,268435456,4,1,none,openssl-aes-128,none,2,512.34
268435456,268435456,8,1,none,openssl-aes-128,none,2,353.10
268435456,268435456,8,1,none,openssl-aes-128,none,2,336.69
268435456,268435456,8,1,none,openssl-aes-128,none,2,333.61
268435456,268435456,8,1,none,openssl-aes-128,none,2,335.69
268435456,268435456,8,1,none,openssl-aes-128,none,2,333.25
536870912,536870912,1,1,none,openssl-aes-128,none,2,4384.63
536870912,536870912,1,1,none,openssl-aes-128,none,2,4165.81
536870912,536870912,1,1,none,openssl-aes-128,none,2,4165.11
536870912,536870912,1,1,none,openssl-aes-128,none,2,4139.12
536870912,536870912,1,1,none,openssl-aes-128,none,2,4177.09
536870912,536870912,2,1,none,openssl-aes-128,none,2,2962.06
536870912,536870912,2,1,none,openssl-aes-128,none,2,2872.97
536870912,536870912,2,1,none,openssl-aes-128,none,2,2857.09
536870912,536870912,2,1,none,openssl-aes-128,none,2,2890.00
536870912,536870912,2,1,none,openssl-aes-128,none,2,2870.29
536870912,536870912,4,1,none,openssl-aes-128,none,2,1631.82
536870912,536870912,4,1,none,openssl-aes-128,none,2,1583.79
536870912,536870912,4,1,none,openssl-aes-128,none,2,1577.93
536870912,536870912,4,1,none,openssl-aes-128,none,2,1575.01
536870912,536870912,4,1,none,openssl-aes-128,none,2,1587.44
536870912,536870912,8,1,none,openssl-aes-128,none,2,985.31
536870912,536870912,8,1,none,openssl-aes-128,none,2,953.20
536870912,536870912,8,1,none,openssl-aes-128,none,2,939.01
536870912,536870912,8,1,none,openssl-aes-128,none,2,950.55
536870912,536870912,8,1,none,openssl-aes-128,none,2,945.83
1073741824,1073741824,1,1,none,openssl-aes-128,none,2,11186.25
1073741824,1073741824,1,1,none,openssl-aes-128,none,2,10772.36
1073741824,1073741824,1,1,none,openssl-aes-128,none,2,10738.50
1073741824,1073741824,1,1,none,openssl-aes-128,none,2,10758.97
1073741824,1073741824,1,1,none,openssl-aes-128,none,2,10727.99
1073741824,1073741824,2,1,none,openssl-aes-128,none,2,7162.55
1073741824,1073741824,2,1,none,openssl-aes-128,none,2,6965.82
1073741824,1073741824,2,1,none,openssl-aes-128,none,2,6977.70
1073741824,1073741824,2,1,none,openssl-aes-128,none,2,6987.25
1073741824,1073741824,2,1,none,openssl-aes-128,none,2,6990.61
1073741824,1073741824,4,1,none,openssl-aes-128,none,2,4468.41
1073741824,1073741824,4,1,none,openssl-aes-128,none,2,4353.29
1073741824,1073741824,4,1,none,openssl-aes-128,none,2,4389.88
1073741824,1073741824,4,1,none,openssl-aes-128,none,2,4341.58
1073741824,1073741824,4,1,none,openssl-aes-128,none,2,4382.07
1073741824,1073741824,8,1,none,openssl-aes-128,none,2,2540.95
1073741824,1073741824,8,1,none,openssl-aes-128,none,2,2470.18
1073741824,1073741824,8,1,none,openssl-aes-128,none,2,2482.47
1073741824,1073741824,8,1,none,openssl-aes-128,none,2,2473.02
1073741824,1073741824,8,1,none,openssl-aes-128,none,2,2464.63
2147483648,2147483648,1,1,none,openssl-aes-128,none,2,27289.18
2147483648,2147483648,1,1,none,openssl-aes-128,none,2,26497.45
2147483648,2147483648,1,1,none,openssl-aes-128,none,2,26368.00
2147483648,2147483648,1,1,none,openssl-aes-128,none,2,26366.45
2147483648,2147483648,1,1,none,openssl-aes-128,none,2,26411.66
2147483648,2147483648,2,1,none,openssl-aes-128,none,2,16978.03
2147483648,2147483648,2,1,none,openssl-aes-128,none,2,16411.46
2147483648,2147483648,2,1,none,openssl-aes-128,none,2,16671.18
2147483648,2147483648,2,1,none,openssl-aes-128,none,2,16578.58
2147483648,2147483648,2,1,none,openssl-aes-128,none,2,16583.05
2147483648,2147483648,4,1,none,openssl-aes-128,none,2,10072.43
2147483648,2147483648,4,1,none,openssl-aes-128,none,2,10055.89
2147483648,2147483648,4,1,none,openssl-aes-128,none,2,9961.08
2147483648,2147483648,4,1,none,openssl-aes-128,none,2,10015.90
2147483648,2147483648,4,1,none,openssl-aes-128,none,2,10037.91
2147483648,2147483648,8,1,none,openssl-aes-128,none,2,6231.61
2147483648,2147483648,8,1,none,openssl-aes-128,none,2,6090.42
2147483648,2147483648,8,1,none,openssl-aes-128,none,2,6206.60
2147483648,2147483648,8,1,none,openssl-aes-128,none,2,6176.90
2147483648,2147483648,8,1,none,openssl-aes-128,none,2,6154.13
8388608,8388608,1,1,none,wolfcrypt-aes-128,none,2,74.92
8388608,8388608,1,1,none,wolfcrypt-aes-128,none,2,70.65
8388608,8388608,1,1,none,wolfcrypt-aes-128,none,2,70.69
8388608,8388608,1,1,none,wolfcrypt-aes-128,none,2,70.96
8388608,8388608,1,1,none,wolfcrypt-aes-128,none,2,72.51
8388608,8388608,2,1,none,wolfcrypt-aes-128,none,2,40.01
8388608,8388608,2,1,none,wolfcrypt-aes-128,none,2,35.44
8388608,8388608,2,1,none,wolfcrypt-aes-128,none,2,37.58
8388608,8388608,2,1,none,wolfcrypt-aes-128,none,2,34.69
8388608,8388608,2,1,none,wolfcrypt-aes-128,none,2,37.17
8388608,8388608,4,1,none,wolfcrypt-aes-128,none,2,20.40
8388608,8388608,4,1,none,wolfcrypt-aes-128,none,2,20.47
8388608,8388608,4,1,none,wolfcrypt-aes-128,none,2,21.24
8388608,8388608,4,1,none,wolfcrypt-aes-128,none,2,20.73
8388608,8388608,4,1,none,wolfcrypt-aes-128,none,2,21.02
8388608,8388608,8,1,none,wolfcrypt-aes-128,none,2,13.37
8388608,8388608,8,1,none,wolfcrypt-aes-128,none,2,12.59
8388608,8388608,8,1,none,wolfcrypt-aes-128,none,2,12.32
8388608,8388608,8,1,none,wolfcrypt-aes-128,none,2,12.29
8388608,8388608,8,1,none,wolfcrypt-aes-128,none,2,12.44
16777216,16777216,1,1,none,wolfcrypt-aes-128,none,2,143.33
16777216,16777216,1,1,none,wolfcrypt-aes-128,none,2,137.97
16777216,16777216,1,1,none,wolfcrypt-aes-128,none,2,138.34
16777216,16777216,1,1,none,wolfcrypt-aes-128,none,2,138.58
16777216,16777216,1,1,none,wolfcrypt-aes-128,none,2,138.52
16777216,16777216,2,1,none,wolfcrypt-aes-128,none,2,77.11
16777216,16777216,2,1,none,wolfcrypt-aes-128,none,2,78.57
16777216,16777216,2,1,none,wolfcrypt-aes-128,none,2,74.82
16777216,16777216,2,1,none,wolfcrypt-aes-128,none,2,77.26
16777216,16777216,2,1,none,wolfcrypt-aes-128,none,2,75.27
16777216,16777216,4,1,none,wolfcrypt-aes-128,none,2,50.67
16777216,16777216,4,1,none,wolfcrypt-aes-128,none,2,42.14
16777216,16777216,4,1,none,wolfcrypt-aes-128,none,2,42.04
16777216,16777216,4,1,none,wolfcrypt-aes-128,none,2,45.72
16777216,16777216,4,1,none,wolfcrypt-aes-128,none,2,41.40
16777216,16777216,8,1,none,wolfcrypt-aes-128,none,2,35.69
16777216,16777216,8,1,none,wolfcrypt-aes-128,none,2,27.64
16777216,16777216,8,1,none,wolfcrypt-aes-128,none,2,27.57
16777216,16777216,8,1,none,wolfcrypt-aes-128,none,2,27.75
16777216,16777216,8,1,none,wolfcrypt-aes-128,none,2,26.71
33554432,33554432,1,1,none,wolfcrypt-aes-128,none,2,318.46
33554432,33554432,1,1,none,wolfcrypt-aes-128,none,2,297.91
33554432,33554432,1,1,none,wolfcrypt-aes-128,none,2,305.90
33554432,33554432,1,1,none,wolfcrypt-aes-128,none,2,306.40
33554432,33554432,1,1,none,wolfcrypt-aes-128,none,2,306.55
33554432,33554432,2,1,none,wolfcrypt-aes-128,none,2,167.16
33554432,33554432,2,1,none,wolfcrypt-aes-128,none,2,164.27
33554432,33554432,2,1,none,wolfcrypt-aes-128,none,2,165.38
33554432,33554432,2,1,none,wolfcrypt-aes-128,none,2,165.27
33554432,33554432,2,1,none,wolfcrypt-aes-128,none,2,167.15
33554432,33554432,4,1,none,wolfcrypt-aes-128,none,2,96.02
33554432,33554432,4,1,none,wolfcrypt-aes-128,none,2,97.56
33554432,33554432,4,1,none,wolfcrypt-aes-128,none,2,98.41
33554432,33554432,4,1,none,wolfcrypt-aes-128,none,2,100.42
33554432,33554432,4,1,none,wolfcrypt-aes-128,none,2,98.62
33554432,33554432,8,1,none,wolfcrypt-aes-128,none,2,67.04
33554432,33554432,8,1,none,wolfcrypt-aes-128,none,2,64.40
33554432,33554432,8,1,none,wolfcrypt-aes-128,none,2,67.88
33554432,33554432,8,1,none,wolfcrypt-aes-128,none,2,66.00
33554432,33554432,8,1,none,wolfcrypt-aes-128,none,2,64.32
67108864,67108864,1,1,none,wolfcrypt-aes-128,none,2,670.08
67108864,67108864,1,1,none,wolfcrypt-aes-128,none,2,626.71
67108864,67108864,1,1,none,wolfcrypt-aes-128,none,2,634.25
67108864,67108864,1,1,none,wolfcrypt-aes-128,none,2,624.51
67108864,67108864,1,1,none,wolfcrypt-aes-128,none,2,626.09
67108864,67108864,2,1,none,wolfcrypt-aes-128,none,2,353.65
67108864,67108864,2,1,none,wolfcrypt-aes-128,none,2,334.29
67108864,67108864,2,1,none,wolfcrypt-aes-128,none,2,343.44
67108864,67108864,2,1,none,wolfcrypt-aes-128,none,2,351.23
67108864,67108864,2,1,none,wolfcrypt-aes-128,none,2,341.09
67108864,67108864,4,1,none,wolfcrypt-aes-128,none,2,202.96
67108864,67108864,4,1,none,wolfcrypt-aes-128,none,2,204.51
67108864,67108864,4,1,none,wolfcrypt-aes-128,none,2,197.76
67108864,67108864,4,1,none,wolfcrypt-aes-128,none,2,201.91
67108864,67108864,4,1,none,wolfcrypt-aes-128,none,2,205.39
67108864,67108864,8,1,none,wolfcrypt-aes-128,none,2,121.45
67108864,67108864,8,1,none,wolfcrypt-aes-128,none,2,130.15
67108864,67108864,8,1,none,wolfcrypt-aes-128,none,2,135.11
67108864,67108864,8,1,none,wolfcrypt-aes-128,none,2,134.20
67108864,67108864,8,1,none,wolfcrypt-aes-128,none,2,134.37
134217728,134217728,1,1,none,wolfcrypt-aes-128,none,2,1379.46
134217728,134217728,1,1,none,wolfcrypt-aes-128,none,2,1348.83
134217728,134217728,1,1,none,wolfcrypt-aes-128,none,2,1350.69
134217728,134217728,1,1,none,wolfcrypt-aes-128,none,2,1352.26
134217728,134217728,1,1,none,wolfcrypt-aes-128,none,2,1346.34
134217728,134217728,2,1,none,wolfcrypt-aes-128,none,2,715.51
134217728,134217728,2,1,none,wolfcrypt-aes-128,none,2,695.12
134217728,134217728,2,1,none,wolfcrypt-aes-128,none,2,721.34
134217728,134217728,2,1,none,wolfcrypt-aes-128,none,2,691.63
134217728,134217728,2,1,none,wolfcrypt-aes-128,none,2,707.08
134217728,134217728,4,1,none,wolfcrypt-aes-128,none,2,415.88
134217728,134217728,4,1,none,wolfcrypt-aes-128,none,2,412.69
134217728,134217728,4,1,none,wolfcrypt-aes-128,none,2,412.51
134217728,134217728,4,1,none,wolfcrypt-aes-128,none,2,401.83
134217728,134217728,4,1,none,wolfcrypt-aes-128,none,2,407.40
134217728,134217728,8,1,none,wolfcrypt-aes-128,none,2,250.84
134217728,134217728,8,1,none,wolfcrypt-aes-128,none,2,254.71
134217728,134217728,8,1,none,wolfcrypt-aes-128,none,2,255.65
134217728,134217728,8,1,none,wolfcrypt-aes-128,none,2,260.66
134217728,134217728,8,1,none,wolfcrypt-aes-128,none,2,254.59
268435456,268435456,1,1,none,wolfcrypt-aes-128,none,2,2870.03
268435456,268435456,1,1,none,wolfcrypt-aes-128,none,2,2784.09
268435456,268435456,1,1,none,wolfcrypt-aes-128,none,2,2798.82
268435456,268435456,1,1,none,wolfcrypt-aes-128,none,2,2832.59
268435456,268435456,1,1,none,wolfcrypt-aes-128,none,2,2816.53
268435456,268435456,2,1,none,wolfcrypt-aes-128,none,2,1516.73
268435456,268435456,2,1,none,wolfcrypt-aes-128,none,2,1469.07
268435456,268435456,2,1,none,wolfcrypt-aes-128,none,2,1486.69
268435456,268435456,2,1,none,wolfcrypt-aes-128,none,2,1480.52
268435456,268435456,2,1,none,wolfcrypt-aes-128,none,2,1491.68
268435456,268435456,4,1,none,wolfcrypt-aes-128,none,2,822.80
268435456,268435456,4,1,none,wolfcrypt-aes-128,none,2,821.84
268435456,268435456,4,1,none,wolfcrypt-aes-128,none,2,803.37
268435456,268435456,4,1,none,wolfcrypt-aes-128,none,2,808.94
268435456,268435456,4,1,none,wolfcrypt-aes-128,none,2,826.89
268435456,268435456,8,1,none,wolfcrypt-aes-128,none,2,511.58
268435456,268435456,8,1,none,wolfcrypt-aes-128,none,2,500.71
268435456,268435456,8,1,none,wolfcrypt-aes-128,none,2,501.01
268435456,268435456,8,1,none,wolfcrypt-aes-128,none,2,500.70
268435456,268435456,8,1,none,wolfcrypt-aes-128,none,2,510.35
536870912,536870912,1,1,none,wolfcrypt-aes-128,none,2,7193.22
536870912,536870912,1,1,none,wolfcrypt-aes-128,none,2,7110.50
536870912,536870912,1,1,none,wolfcrypt-aes-128,none,2,7140.51
536870912,536870912,1,1,none,wolfcrypt-aes-128,none,2,6975.73
536870912,536870912,1,1,none,wolfcrypt-aes-128,none,2,7006.10
536870912,536870912,2,1,none,wolfcrypt-aes-128,none,2,4293.84
536870912,536870912,2,1,none,wolfcrypt-aes-128,none,2,4237.84
536870912,536870912,2,1,none,wolfcrypt-aes-128,none,2,4226.68
536870912,536870912,2,1,none,wolfcrypt-aes-128,none,2,4265.40
536870912,536870912,2,1,none,wolfcrypt-aes-128,none,2,4233.56
536870912,536870912,4,1,none,wolfcrypt-aes-128,none,2,2308.10
536870912,536870912,4,1,none,wolfcrypt-aes-128,none,2,2287.34
536870912,536870912,4,1,none,wolfcrypt-aes-128,none,2,2249.49
536870912,536870912,4,1,none,wolfcrypt-aes-128,none,2,2238.05
536870912,536870912,4,1,none,wolfcrypt-aes-128,none,2,2280.43
536870912,536870912,8,1,none,wolfcrypt-aes-128,none,2,1336.31
536870912,536870912,8,1,none,wolfcrypt-aes-128,none,2,1275.12
536870912,536870912,8,1,none,wolfcrypt-aes-128,none,2,1288.46
536870912,536870912,8,1,none,wolfcrypt-aes-128,none,2,1274.78
536870912,536870912,8,1,none,wolfcrypt-aes-128,none,2,1287.77
1073741824,1073741824,1,1,none,wolfcrypt-aes-128,none,2,17029.28
1073741824,1073741824,1,1,none,wolfcrypt-aes-128,none,2,16632.37
1073741824,1073741824,1,1,none,wolfcrypt-aes-128,none,2,16648.49
1073741824,1073741824,1,1,none,wolfcrypt-aes-128,none,2,16621.51
1073741824,1073741824,1,1,none,wolfcrypt-aes-128,none,2,16588.39
1073741824,1073741824,2,1,none,wolfcrypt-aes-128,none,2,9974.72
1073741824,1073741824,2,1,none,wolfcrypt-aes-128,none,2,9851.87
1073741824,1073741824,2,1,none,wolfcrypt-aes-128,none,2,9728.89
1073741824,1073741824,2,1,none,wolfcrypt-aes-128,none,2,9872.37
1073741824,1073741824,2,1,none,wolfcrypt-aes-128,none,2,9742.82
1073741824,1073741824,4,1,none,wolfcrypt-aes-128,none,2,5808.36
1073741824,1073741824,4,1,none,wolfcrypt-aes-128,none,2,5781.73
1073741824,1073741824,4,1,none,wolfcrypt-aes-128,none,2,5684.43
1073741824,1073741824,4,1,none,wolfcrypt-aes-128,none,2,5748.54
1073741824,1073741824,4,1,none,wolfcrypt-aes-128,none,2,5810.77
1073741824,1073741824,8,1,none,wolfcrypt-aes-128,none,2,3231.05
1073741824,1073741824,8,1,none,wolfcrypt-aes-128,none,2,3171.53
1073741824,1073741824,8,1,none,wolfcrypt-aes-128,none,2,3129.04
1073741824,1073741824,8,1,none,wolfcrypt-aes-128,none,2,3195.86
1073741824,1073741824,8,1,none,wolfcrypt-aes-128,none,2,3153.87
2147483648,2147483648,1,1,none,wolfcrypt-aes-128,none,2,39422.21
2147483648,2147483648,1,1,none,wolfcrypt-aes-128,none,2,39280.27
2147483648,2147483648,1,1,none,wolfcrypt-aes-128,none,2,38532.59
2147483648,2147483648,1,1,none,wolfcrypt-aes-128,none,2,38621.68
2147483648,2147483648,1,1,none,wolfcrypt-aes-128,none,2,38621.94
2147483648,2147483648,2,1,none,wolfcrypt-aes-128,none,2,22312.41
2147483648,2147483648,2,1,none,wolfcrypt-aes-128,none,2,22277.84
2147483648,2147483648,2,1,none,wolfcrypt-aes-128,none,2,22146.45
2147483648,2147483648,2,1,none,wolfcrypt-aes-128,none,2,22181.88
2147483648,2147483648,2,1,none,wolfcrypt-aes-128,none,2,22280.59
2147483648,2147483648,4,1,none,wolfcrypt-aes-128,none,2,13038.40
2147483648,2147483648,4,1,none,wolfcrypt-aes-128,none,2,12792.73
2147483648,2147483648,4,1,none,wolfcrypt-aes-128,none,2,13001.22
2147483648,2147483648,4,1,none,wolfcrypt-aes-128,none,2,12816.27
2147483648,2147483648,4,1,none,wolfcrypt-aes-128,none,2,12939.77
2147483648,2147483648,8,1,none,wolfcrypt-aes-128,none,2,7683.60
2147483648,2147483648,8,1,none,wolfcrypt-aes-128,none,2,7564.72
2147483648,2147483648,8,1,none,wolfcrypt-aes-128,none,2,7562.96
2147483648,2147483648,8,1,none,wolfcrypt-aes-128,none,2,7569.13
2147483648,2147483648,8,1,none,wolfcrypt-aes-128,none,2,7580.31
8388608,8388608,1,1,none,openssl-davies-meyer,none,2,766.88
8388608,8388608,1,1,none,openssl-davies-meyer,none,2,767.58
8388608,8388608,1,1,none,openssl-davies-meyer,none,2,765.38
8388608,8388608,1,1,none,openssl-davies-meyer,none,2,764.64
8388608,8388608,1,1,none,openssl-davies-meyer,none,2,764.72
8388608,8388608,2,1,none,openssl-davies-meyer,none,2,392.08
8388608,8388608,2,1,none,openssl-davies-meyer,none,2,390.86
8388608,8388608,2,1,none,openssl-davies-meyer,none,2,405.99
8388608,8388608,2,1,none,openssl-davies-meyer,none,2,387.00
8388608,8388608,2,1,none,openssl-davies-meyer,none,2,387.83
8388608,8388608,4,1,none,openssl-davies-meyer,none,2,207.70
8388608,8388608,4,1,none,openssl-davies-meyer,none,2,204.75
8388608,8388608,4,1,none,openssl-davies-meyer,none,2,203.95
8388608,8388608,4,1,none,openssl-davies-meyer,none,2,201.56
8388608,8388608,4,1,none,openssl-davies-meyer,none,2,199.95
8388608,8388608,8,1,none,openssl-davies-meyer,none,2,106.49
8388608,8388608,8,1,none,openssl-davies-meyer,none,2,106.24
8388608,8388608,8,1,none,openssl-davies-meyer,none,2,107.94
8388608,8388608,8,1,none,openssl-davies-meyer,none,2,107.97
8388608,8388608,8,1,none,openssl-davies-meyer,none,2,110.03
16777216,16777216,1,1,none,openssl-davies-meyer,none,2,1620.53
16777216,16777216,1,1,none,openssl-davies-meyer,none,2,1611.09
16777216,16777216,1,1,none,openssl-davies-meyer,none,2,1611.20
16777216,16777216,1,1,none,openssl-davies-meyer,none,2,1611.05
16777216,16777216,1,1,none,openssl-davies-meyer,none,2,1611.52
16777216,16777216,2,1,none,openssl-davies-meyer,none,2,851.31
16777216,16777216,2,1,none,openssl-davies-meyer,none,2,870.88
16777216,16777216,2,1,none,openssl-davies-meyer,none,2,845.41
16777216,16777216,2,1,none,openssl-davies-meyer,none,2,866.91
16777216,16777216,2,1,none,openssl-davies-meyer,none,2,860.12
16777216,16777216,4,1,none,openssl-davies-meyer,none,2,444.04
16777216,16777216,4,1,none,openssl-davies-meyer,none,2,438.11
16777216,16777216,4,1,none,openssl-davies-meyer,none,2,433.46
16777216,16777216,4,1,none,openssl-davies-meyer,none,2,440.75
16777216,16777216,4,1,none,openssl-davies-meyer,none,2,439.34
16777216,16777216,8,1,none,openssl-davies-meyer,none,2,235.31
16777216,16777216,8,1,none,openssl-davies-meyer,none,2,220.70
16777216,16777216,8,1,none,openssl-davies-meyer,none,2,225.37
16777216,16777216,8,1,none,openssl-davies-meyer,none,2,221.81
16777216,16777216,8,1,none,openssl-davies-meyer,none,2,222.32
33554432,33554432,1,1,none,openssl-davies-meyer,none,2,3410.79
33554432,33554432,1,1,none,openssl-davies-meyer,none,2,3380.91
33554432,33554432,1,1,none,openssl-davies-meyer,none,2,3375.28
33554432,33554432,1,1,none,openssl-davies-meyer,none,2,3376.03
33554432,33554432,1,1,none,openssl-davies-meyer,none,2,3375.12
33554432,33554432,2,1,none,openssl-davies-meyer,none,2,1809.52
33554432,33554432,2,1,none,openssl-davies-meyer,none,2,1822.75
33554432,33554432,2,1,none,openssl-davies-meyer,none,2,1826.57
33554432,33554432,2,1,none,openssl-davies-meyer,none,2,1836.76
33554432,33554432,2,1,none,openssl-davies-meyer,none,2,1828.41
33554432,33554432,4,1,none,openssl-davies-meyer,none,2,925.66
33554432,33554432,4,1,none,openssl-davies-meyer,none,2,927.97
33554432,33554432,4,1,none,openssl-davies-meyer,none,2,928.66
